"station","year","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Polychaeta","Pseudocalanus","Scolecithricella minor","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"P5",1999,0.185420068474864,0.708933774064499,0.00066239508393134,0.236645520335639,0.248708609506451,1.66735031984988,0.84274839722534,2.27186039611627,0.0688500735490267,0.0777861728973931,0.352669987047996,-0.0399629243050901,2.38939464745052,0.73531648041797,0.408895642187412,1.72516467308086,0.546292335391747,1.70370733092844,-0.0105202571963769,1.71207962606308,0.962720869425942,0.0119417792599266,2.19758713879872,-0.0261569562344682,1.04131103565229,0.142521653278859,0.00642011708486704,2.61919839715895,-0.00677140728836529,-0.0291119398090098,0.506921983348183,1.78022351291558,1.21757021219606,-0.0138395399260515,0.177351517668695,0.00160906236992536,-0.106681496676138,1.57349254598774,4.18969520879571,0.136290291278731,-0.00965929593151916,1.69403668211445,0.133450125996019,0.0145319853596881,0.00807018244193601,0.435166360875343,2.82477342410026,-0.00613759880192958,2.20992672431601,-0.00907308869932452,0.00299548610753304,0.133050445757408
"P5",2000,0.473616240597828,0.953238381775756,0.00286953531189602,0.0187597946443935,0.2800420970316,1.8995842517599,1.17565169868038,2.6873096379869,0.0123152863521883,0.00563486449237365,0.505856859907949,0.00578637513609912,3.0590917988867,0.715864443781703,1.64121081782366,1.77378665063209,0.69375913585752,0.458041816488762,-0.00205328251829601,0.552569147157373,0.605601853757597,-0.00356119397627721,2.02770392834133,0.0132280755536341,2.06709421651373,0.303107917746713,0.00252781086658931,1.76317538824447,0.00377151268915333,-0.020480911942679,0.239529908563728,1.51459788711218,1.55772780835863,-0.0149578517338182,0.506451185539076,0.00640628517727587,0.37203937018276,1.23548846450708,3.99076368637109,0.0073888796625455,0.0021619250916346,2.06236400591676,-0.0174484581877986,0.00572171971628413,-0.034940933095707,0.933639957167468,3.44641970970908,-0.000232403567667046,2.08670316604087,0.00854270868172632,0.00611828327550178,-0.00607486675959713
"P5",2001,1.11259043919896,0.259900242945672,0.000709633304123456,0.181826146260009,0.621950081467179,1.66733540601383,0.703950673804722,3.32803827973126,0.155343968017406,0.553210101177339,1.1213369752187,0.339269037949351,2.29339119030018,0.986809965055542,1.7378965795029,1.21630958073705,0.430258279749218,0.843380536657365,-0.0105433961465232,0.321184180241278,1.33570916791869,-0.0123382586053267,2.2484642838019,0.0243335580335605,2.34669537040581,0.257552751713239,-0.0056068910597301,2.25786025532389,0.0105027564425938,0.0888184156945817,0.748913410931097,2.35250131487035,2.29230635511797,-0.00719616366188649,0.280337102073833,0.00285192976500974,0.151363776408207,1.52665563501524,4.35443489142021,-0.00447559122146849,-0.0174651429741484,1.01104598043929,0.1398181674315,-0.0126912418755444,0.00319362413288922,1.3230707746546,3.92547609732251,-0.00943846082727639,2.54389461766328,-0.0138639165121475,0.23972763677578,-0.00773904704436902
"P5",2002,0.315105209207026,0.961334163264329,0.00273664854680629,0.0668162632855634,0.161556686665705,1.31589315602266,1.11629136581266,2.89662782302682,0.0200051627235125,0.270056682100974,0.667949617746504,-0.0206873550894016,2.00187709731391,0.199601542543717,1.05499612136822,1.43767421380992,0.730635866220884,1.07411839559863,-0.00730898984804333,0.439951507565216,0.46195668845626,-0.000120794069898025,2.34709715877334,0.0189918715196453,0.698047291433518,0.186149971178198,0.0756979584556565,1.23711880292252,-0.0033677133332076,-0.0232283177095209,0.0861081030983543,0.502674860467522,1.56002245041671,0.319748639326778,0.507553648235399,0.00647557511903551,-0.073007168664063,0.268874729825173,3.27328882420424,0.252318879174667,0.0589776149359366,1.08137980548458,0.0448088771852521,0.171342922487939,3.37078339664492e-06,1.07062466335718,2.87620514551081,0.0560977313811589,1.39724572837674,0.00247465709010332,4.08834784155053e-05,0.00426023594870052
"P5",2003,0.982922194379068,1.48921923784519,1.68593345463967e-05,0.0121299027310015,0.183654547686152,1.07660875068379,0.465854757437707,3.45908555819221,0.112964141891277,0.176618532062108,1.55087830056654,0.339812835133124,1.09430177758775,0.404349424166437,2.00908810404307,1.15100843186156,0.225938052412118,0.528799709875208,-0.00881547915094458,-0.109593997510406,0.394664915840992,-0.00583023978798255,1.95519784888255,-0.0228529945909382,0.669646978091263,-0.0555811868648443,0.000439868195363805,1.10768456178646,0.00105082374532746,0.0271095304569917,0.228458982680068,1.30469427053731,1.72553824766434,0.380167378458114,0.14720034988553,0.000750782274008929,0.530281741465549,0.914867384221252,3.79650082669372,-0.004484288902323,-0.0136260512345367,0.73798459221285,-0.0629024035694481,0.000995645109072369,0.0143426966517804,0.903421840052166,3.3790868375639,-0.0194307303538858,1.96651371702346,0.00960647531963012,-0.0170244149520692,0.00163713946201254
"P5",2004,1.84804468496257,1.46431972720143,-0.00027599098923223,-0.00886201260197818,0.431817526985729,0.523561180733091,0.34682164668459,3.67260194147046,0.998341840758107,0.646351379986705,2.31078030712712,0.00136431592620729,0.153218967628654,0.609244702711326,1.86929451931419,1.39601313368713,0.208185037223378,0.689897597918702,0.00183282974847398,0.185292528486168,0.913615445691489,-0.0011023943840512,2.24854081495162,-0.00220436795464977,0.81884245086621,0.0211918339622401,-0.000374619501783441,2.50702885516568,-0.00107669387074151,-0.0206950774617243,0.00384296094852333,0.757600001135876,2.2365965138416,-0.00342413499326335,0.190901956388763,-0.000630551474504487,0.680214820993117,0.668425764915053,3.92661155831586,-0.00343843872723316,0.0094745694298187,0.836697063462265,-0.016678114750265,-0.000847954179558796,-0.00428522684048532,1.37513783923151,3.37025829062522,-0.000981933968115877,2.26450851235405,0.0162158834463085,-0.00583904768759441,-0.00341648712653987
"P5",2005,1.97074588727629,1.56875492193638,-0.000516568241367193,0.0217556968542773,0.287053962660551,-0.240229699786247,0.286061868831388,3.55574852134811,0.795385225355751,1.25552386451653,2.00153257699965,0.407770069454531,0.0373678880138525,0.141825754676211,2.53725542320571,0.309083191834085,0.590493133988912,0.414355175850206,-0.0129619073119026,0.139944493700042,-0.0239150839874837,0.00440411805088442,2.17009093291943,0.0165999448299768,0.275367118803962,0.224679712975803,0.00601856418396643,1.77102198699354,0.00945078892255331,0.0146282046759626,0.288546568603534,2.1099508725446,2.88775238704371,-0.0172091037729991,0.111433914715349,-0.000978073445110993,1.65738919229588,0.915128409772257,3.56817984141098,0.221846589677347,0.151263399951007,1.00590271718142,0.799582186176577,0.0136230672200513,-0.0104366238253464,0.205267694736683,2.97077315542707,-0.0160069969823404,1.99583340891357,-0.00858524187686514,-0.00485164446776675,-0.00329498698075493
"P5",2006,2.14864227523179,0.900299204207068,-4.67291136341252e-17,2.45636844198316e-15,0.250703665572809,1.22660807874621,1.11540707991586,3.92726441688261,0.544105497637551,1.10701326832027,3.06111225421924,0.492890816275907,1.05482036932181,0.340430058454925,1.9154225649505,1.68768232754009,0.96508752532484,0.0742986778604756,-6.64615931733614e-17,0.649644531581593,0.488081214158393,2.7224316551111e-16,2.43862348382492,-2.30978430826312e-15,0.835913634093349,8.38088279331295e-16,1.35308431126191e-16,1.11225869327405,-6.00376953013848e-17,-2.09988276766992e-15,1.27665305506262,1.80349354441731,2.77304756690667,-4.18014147601786e-16,4.36369690381966e-15,-1.62975915315305e-16,2.08273935806002,0.990468014312539,3.70219724205195,4.37150315946155e-16,-2.21177243187043e-17,0.735713627788987,0.5416221026635,4.14598910758457e-16,-2.20621589573644e-16,0.717418256872918,3.21887494703513,-1.02917891223187e-16,2.0107398283529,2.64104872953891e-16,-2.65087431172706e-16,0.378349358428588
"P5",2007,2.40199067254387,1.51306509428809,-1.49804214172322e-15,0.32386208130472,0.476075416881263,1.25501144831991,0.196393306877208,3.3395541188229,0.135405455859394,0.735133499158352,3.23881618332064,0.467904291435375,1.03537285635136,0.587189790299815,1.73735699440998,1.71583623285032,0.723176446787269,0.664238274181486,0.0618761107151489,0.417792524179999,0.417792524180001,1.40404181336873e-16,2.06428431630882,-1.96977850697166e-15,1.24343788472334,-6.60712803912666e-16,1.13624387676481e-16,1.74621630088991,3.27700106633744e-17,-1.58987406573274e-15,0.537906991942948,1.40908964506744,2.16292317846686,-2.09847330484569e-16,0.335864963250442,-2.19788109153546e-16,2.31970257908583,0.4420414488855,3.64086098095091,-1.00613961606655e-15,8.02309607639273e-17,0.610689388196154,0.299885584886086,3.64291929955129e-16,-2.22356313049621e-16,0.732111987107517,3.43770634516234,-4.56720165159519e-17,1.3677764217885,1.91246486962865e-16,8.87961579265628e-17,0.0618759823816561
"P5",2008,1.93661599382194,1.50139036559726,-4.09132481816613e-05,0.0178357217294399,0.201215107497612,1.89815073912184,-0.0407375920707037,3.46608087990643,-0.0113026623419099,0.768785653406441,3.39719140130559,0.781467160983925,0.762132410765605,0.381232106490144,1.58429894633039,1.33597242259958,0.286959317786687,0.815545451389773,0.197051003640745,-0.0269920201376289,1.14176724049884,0.157509774162873,2.38376468095006,-0.00668774194781711,1.0990511833302,-0.00596408006457346,0.00597491011810443,1.79551205680318,-0.00118356329399702,-0.0236139080010378,0.163336053347854,1.03210162708003,1.75472035080169,-0.00542989103089079,0.133240628897544,-0.000739675950660324,2.96828819818718,0.335509007157619,3.88976023986534,-0.00274465225176804,0.241219772552697,0.704718826348013,0.174908780249923,0.013524255899695,-0.00466969721419735,0.935515698362146,3.73354751922888,-0.00119308865271332,2.07441581778905,-0.00296525017218174,-0.00644440106974419,0.152895562016525
"P5",2009,1.29999608367761,0.683788944955912,1.03649727689614e-16,-5.96744875736022e-16,0.589696979063183,1.23249857760628,0.206765051835812,3.21373515165586,0.341741534089144,0.489053367220193,2.90726713894337,0.249020066806549,1.05940016972079,0.304442707754622,1.5488464066316,1.14060734483231,0.313534614704609,0.289253950902796,3.93565388612238e-17,-4.54193974097628e-15,0.345267890610407,0.118124255189479,1.48491962691342,-8.45677694538693e-16,0.49433848213191,0.412751070206696,-8.50014503228635e-17,0.916551583494583,1.11699928820319e-16,0.320419723403787,0.856408374213238,0.658802116721992,2.68162845356143,-1.56070902729288e-16,0.163469273577103,-1.64060117487791e-16,2.39933741153167,1.84933616125821,1.16507137971221,-2.84494650060196e-16,5.63785129692462e-18,1.52514344342359,0.24644559349422,-8.15320033709099e-17,-5.95321860384634e-16,0.906048874666143,3.18749256794086,5.9278753780645e-17,1.95365683667612,-2.03897771063055e-17,4.48317598322756e-16,-2.90132501357121e-16
"P5",2010,2.17173443520064,0.696094049190321,8.10983225019157e-17,8.18789480661053e-16,0.761158379511565,1.52940626432158,3.18668702536939e-15,3.26763641586401,0.406504646603848,0.320119351312131,3.21292380047857,-3.87277016011822e-16,1.99296451986642,0.33206261760369,1.24691883123193,1.53295230889995,1.89704929177838,0.625225370279663,-1.21972744404619e-16,0.271511560428589,0.715331984898876,5.54027310140093e-17,2.01663997628746,-6.82613687796874e-16,1.46606383586848,0.295804257368103,-9.54097911787244e-18,2.52374063775568,-5.91703335633964e-17,-2.08253553291016e-15,1.6129962956213,1.56391302503492,2.79467603085238,-3.60768272894552e-16,-4.9439619065339e-17,-1.1700574320192e-16,3.35109100662006,2.20375345878756,3.80070081007772,0.114464759837623,-3.25260651745651e-17,0.912003494599259,0.181798893114062,9.0205620750794e-17,0.181798893114063,0.892837784787585,3.61739899281583,-9.85810825332445e-17,2.12559425119847,1.0835245461277e-17,1.34332649170954e-16,4.31512464649231e-16
