"station","year","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Polychaeta","Pseudocalanus","Scolecithricella minor","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"P5",1999,-1.55539832180253,-0.801526557839713,0.132738208556764,1.47244062245684,-0.635954339496425,0.680529549537089,0.696889891454212,-2.18603065288759,-0.694644257363859,-1.16335077908967,-1.4492223937977,-1.10291220568249,1.05148777030813,1.02924092981278,-2.2580690757677,0.883548503927546,-0.190452986083125,2.45002565937606,-0.465224905682833,2.77191320297972,0.825626511540314,-0.191015106926905,0.257552749138617,-1.77046351080936,-0.0756394409728372,-0.0389717483316599,-0.0539270116038694,1.40005171259601,-1.598979199478,-0.582691048791322,-0.0781248815601713,0.659724121551551,-1.61595938173694,-0.480693470170381,-0.211788151011052,0.113345310125412,-1.18221434244764,0.806101642104926,0.709621683681145,0.795443878538551,-0.560846469160565,1.3702590996965,-0.288608311599272,-0.0539270116038685,-0.0858845118409936,-1.32224424793647,-1.50443949197739,-0.337400727242417,0.635040558712867,-1.0931285509561,-0.212509431380527,0.640183418631772
"P5",2000,-1.18752955676268,-0.241134202741363,2.09993626348787,-0.482831211372476,-0.477505399688416,1.0631651179663,1.44976566696599,-1.26426663127404,-0.865795792191557,-1.34742871985011,-1.31665941458871,-0.930122041096992,1.77129788667483,0.951374917716102,0.0632693118333959,1.0039999735986,0.128742349253796,-0.53628121483536,-0.324040288820119,0.360095888335177,-0.106927827377603,-0.473659200990395,-0.408638960489587,0.771829121482178,1.58676752521645,1.00474875283318,-0.233120890753748,-0.0276956162783773,0.561520530007728,-0.49435433315539,-0.615419736338521,0.199882127561457,-1.01813725241673,-0.488717491686559,1.75348391353663,1.94442959499198,-0.796622308904031,0.257316925268558,0.466869288103192,-0.544404971190529,-0.413038856145713,2.18750941533079,-0.893554698850565,-0.233120890753748,-0.874158289267375,0.196350818910449,0.338155251958058,-0.0241592068968141,0.262753699031153,0.984345550635385,-0.167965175047078,-0.567402719423212
"P5",2001,-0.371909253411013,-1.83153151918377,0.174841077102652,0.980500281995436,1.25147410194631,0.680504977054996,0.382992602953815,0.157328476031941,-0.432795517402281,0.0495871376387554,-0.784042773187089,0.329405971304263,0.948300442252761,2.03596300643663,0.245398343884467,-0.377040777078818,-0.441611410788464,0.387513861451188,-0.465610741702808,-0.121191930713566,1.79962072877363,-0.633679181855811,0.457065885954253,1.4886848660366,2.0398953544273,0.708665766653355,-0.607626058682225,0.797381502271104,1.94091545469856,0.624300799723462,0.408130176842652,1.65043186961321,0.272874078597968,-0.433026447687463,0.403206976125482,0.587743737445691,-0.974368375239705,0.730057054675881,0.910650420185205,-0.667728660724075,-0.658447522103423,-0.145171145220346,-0.263079088239776,-0.607626058682227,-0.175258223521362,1.38274809795016,1.75810547493852,-0.512495198847948,1.64403478018433,-1.65812260095749,3.16428932772501,-0.581847546225446
"P5",2002,-1.38986138141318,-0.222563885557231,1.98149585698426,-0.0515801082114909,-1.07666907848812,0.101458220237753,1.31551960678249,-0.799848953748655,-0.842515716173848,-0.672815538834824,-1.17638956975074,-1.03011046187569,0.634972555543105,-1.11521245637491,-1.04099581868027,0.171346942419567,0.208562893791854,0.940675240898289,-0.411677851692945,0.125847748241524,-0.48203224996245,-0.410935186703651,0.843851627911072,1.14388051647048,-0.63194027557053,0.244587807485717,3.1354842109938,-0.905097130850543,-0.901479845878511,-0.522473440835343,-0.923703916988974,-1.55192438933381,-1.01410445168946,1.91284177579371,1.76006744840712,1.97087733956224,-1.15509091099668,-1.31208082387643,-0.40865179289574,2.00148784717216,0.297360812486656,0.0108866246042053,-0.643967531962766,3.1354842109938,-0.233726668882904,0.613673422555947,-1.35199296131113,2.96387699049519,-1.82025662744436,0.26872537426584,-0.254654524319913,-0.477695630611538
"P5",2003,-0.537424626968526,0.988312826662894,-0.442620191643112,-0.542326806499059,-0.96492337358041,-0.292793918974012,-0.155472010937113,0.448085214139751,-0.56109479377461,-0.911202099353848,-0.412331563744592,0.331459834555351,-0.340515984467343,-0.295611849748441,0.756247604490343,-0.5388116418071,-0.883867317033061,-0.366649173990344,-0.436798171892851,-1.01722373618121,-0.657753037074287,-0.515027549375356,-0.692969288972507,-1.55719372372599,-0.67796645305423,-1.32652891445749,-0.329245534016016,-1.12097846829408,0.00398545057197553,-0.00727638110202239,-0.637665539695701,-0.163495830794717,-0.72321279598933,2.34635348460626,-0.391840741586989,-0.214257400600951,-0.669163904727807,-0.263244684477868,0.229813973873775,-0.667819067629183,-0.610445121584425,-0.751043941764116,-1.07577774748733,-0.329245534016016,0.029073177778271,0.104291612721706,0.138576811322359,-1.04253587896935,-0.100366415076046,1.10979815391972,-0.498077643660313,-0.500463701344303
"P5",2004,0.566863260947485,0.93119767217942,-0.703634231450861,-0.730704914603615,0.290001120159849,-1.20401162758375,-0.42467073975157,0.921817502697457,2.11926821061196,0.287216297553338,0.245263124467712,-0.946823681297325,-1.3520193565433,0.524578783040289,0.492915446461883,0.0681397389777486,-0.922294133228388,0.0195602256506423,-0.259240370038057,-0.403850729043644,0.697396218672081,-0.428831336513053,0.457366000470198,-0.224330730322674,-0.436176961968319,-0.827547410409716,-0.3667428946518,1.21296589563293,-0.431994452888788,-0.496546271224403,-1.08900663824705,-1.11060670905131,0.174964826205407,-0.405961689015982,-0.130869507576247,-0.741507982996914,-0.54839832914338,-0.663368238238534,0.388585652724426,-0.656948114886977,-0.321604603936359,-0.532019196456537,-0.890466422827306,-0.3667428946518,-0.312324701195751,1.54136991463183,0.112408498951829,-0.0639181027279968,0.799944760059835,1.88926183149317,-0.338527138195809,-0.544328396451428
"P5",2005,0.723485534697856,1.17075387736505,-0.918057898993266,-0.455946461628963,-0.442047403699568,-2.46245631447731,-0.562081707654905,0.662552910021151,1.50484410199003,1.84138376865041,-0.0223498873651827,0.588126971464536,-1.4765394906366,-1.34648747816872,1.75116765196568,-2.62451727579976,-0.0947793247178575,-0.6410137563867,-0.505938791005499,-0.498176030515263,-1.75080207086425,-0.328438773427985,0.149727235636151,0.989482327004936,-1.31694513484242,0.495009483038166,-0.0724136922402418,-0.0146083974909472,1.72534182354877,-0.135020068569332,-0.516926169320736,1.23053684365361,1.31936199689505,-0.504870495415279,-0.605425812466178,-0.874155984679972,0.238679651036638,-0.262820882396934,-0.0488018305124103,1.68474762284347,1.4512637444733,-0.15658309662674,2.38188846885829,-0.0724136922402411,-0.425062649911867,-2.02262834625139,-1.07168803220586,-0.860923687667295,-0.0117848469620177,-1.03559558112907,-0.324442604438823,-0.543273794027419
"P5",2006,0.950561848932577,-0.362567485038479,-0.457646717691156,-0.651178623577798,-0.625865627912111,-0.0456505420991699,1.31351975449078,1.48684129822303,0.744128210015097,1.46249216802337,0.894576191868389,0.909618841997174,-0.382951758633737,-0.551479458717741,0.579807830161773,0.790693300694653,0.716038988150827,-1.45625111007051,-0.289802332917524,0.562015661583857,-0.413812584453732,-0.408732916859379,1.20276925607416,-0.0820394040109169,-0.408511023934458,-0.965282425524274,-0.34949617305149,-1.11334934624324,-0.211353793428586,-0.284736600219723,1.46856473042093,0.700008403813871,1.11776990960607,-0.381393109242949,-1.27087151482863,-0.500828543635624,0.581283549757957,-0.140499212897896,0.114737083070548,-0.621207713631594,-0.44007066501601,-0.756082792460928,1.34773681382233,-0.34949617305149,-0.233788445940484,-0.462366533131864,-0.33630029200522,-0.0118313423670605,0.0332508926307046,-0.0231169933433045,-0.255237695126213,2.76933994135635
"P5",2007,1.2739490797812,1.04301108133998,-0.457646717692449,2.25510816327571,0.513806903874745,0.00114769867793863,-0.764871189841509,0.182878856399868,-0.493156706100896,0.513724035732181,1.04835544082767,0.815247435388749,-0.403854515266769,0.43629352485688,0.244381915932981,0.860439112000328,0.192416806130013,-0.0419543735542116,0.741965838881623,0.0797563840187313,-0.597359301207342,-0.408732916859381,-0.265190110345341,-0.0820394040108949,0.251931812113435,-0.965282425524284,-0.349496173051491,-0.0559814116582471,-0.211353793428567,-0.284736600219718,-0.0158639274662626,0.0172298693032383,0.0454849888455629,-0.381393109242948,0.734800608779804,-0.500828543635646,0.772148700195021,-1.03092667784153,0.0398895971789373,-0.621207713631609,-0.440070665016009,-1.03348849295145,0.378624784792191,-0.349496173051491,-0.233788445940484,-0.417602223820753,0.312328346710679,-0.0118313423670575,-1.90929021615337,-0.0231169933433131,-0.255237695126208,0.0224001137744715
"P5",2008,0.679920342060126,1.01623128063348,-0.494112213278631,-0.491123694678949,-0.876122148299385,1.06080321969156,-1.30115337347532,0.463605848734604,-0.937295984708471,0.599579987524044,1.18540824657397,1.99954053930487,-0.697541350445005,-0.388149889414118,-0.0439367947045001,-0.0805994167460425,-0.751785362298853,0.32078318173396,2.99597228070606,-0.845409092953876,1.29317503986232,2.46292316782282,0.987642172138329,-0.513731250092726,0.0179355225471916,-1.00404559530478,-0.0744234368399194,0.026238205217788,-0.453894586867435,-0.526419874616026,-0.768522876759628,-0.63539888734396,-0.671925665458001,-0.420353229452515,-0.475203480492499,-0.783160439304985,1.29456053788528,-1.20389315685983,0.343616681869353,-0.649736642185054,2.57604067603457,-0.82485453331134,-0.12240222526086,-0.0744234368399188,-0.31937097074738,0.202065246607538,1.18921831612605,-0.07511881867514,0.225630779043154,-0.372816203898162,-0.347162030177711,0.812435950317338
"P5",2009,-0.132694823573121,-0.85920443029049,-0.457646717691022,-0.651178623577826,1.08837480196157,-0.0359451800914871,-0.741415022555125,-0.0962777420066161,0.131498275908561,-0.114094432852703,0.761443590902215,-0.0114546488126132,-0.37802925500497,-0.695535916010896,-0.110719500109612,-0.564578307046687,-0.694262511158108,-0.940926247903949,-0.289802332917522,-0.789264864238846,-0.786744796648357,1.74486191854848,-2.53715066423035,-0.0820394040108224,-0.962075288481081,1.71736764594986,-0.3494961730515,-1.43976616018343,-0.211353793428551,2.99469041922954,0.624129438348962,-1.28164222579964,0.957102120272054,-0.381393109242948,-0.294688224058778,-0.500828543635624,0.836291625873565,1.25396238873911,-2.98126989188806,-0.621207713631601,-0.44007066501601,0.995516191123461,0.16438599718456,-0.3494961730515,-0.233788445940491,0.112294848670204,-0.429319438278529,-0.0118313423670519,-0.139210023204369,-0.023116993343338,-0.255237695126203,-0.514673817998293
"P5",2010,0.980037897511806,-0.830978657529784,-0.457646717691042,-0.651178623577813,1.95543044322196,0.453248800060089,-1.20902347843174,0.0233138736690975,0.327559969189869,-0.545091825140948,1.02594900779406,-0.951976555249834,0.625393056218893,-0.584974113427866,-0.679466915468452,0.407379846859967,2.73329200798137,-0.135482292369056,-0.289802332917525,-0.224512501512601,0.179613368739674,-0.408732916859383,-0.452025903285003,-0.0820394040108118,0.612724364519493,0.957279063591931,-0.349496173051497,1.24083921528104,-0.211353793428586,-0.284736600219723,2.1444093407645,0.285254806826499,1.15578162686835,-0.381393109242949,-1.27087151482866,-0.500828543635606,1.60289410671078,1.82939566580055,0.234939134609626,0.568581248956438,-0.44007066501601,-0.3649281319635,-0.0947800384294906,-0.349496173051497,3.09807817541082,0.0720473890926425,0.844947515770616,-0.0118313423670603,0.380252659178115,-0.0231169933433343,-0.255237695126207,-0.514673817998287
"P5",2011,0.320797612314052,-0.681053002512993,-0.703634231450707,1.19191576225734,-1.87697803604756,-1.1852976772516,-0.0586954279694539,0.0297432503176078,-0.808277039950204,0.35130195880422,0.813870208650415,-0.946823681297332,-0.397947332029143,1.09448543169331,0.451970503994578,-1.17964652043418,0.316561296897132,0.778510961221585,-0.259240370038063,-0.347110076922894,0.600755985808263,-0.428831336513051,-1.06925477450406,-0.224330730323049,1.27275134521832,-0.827547410409717,-0.366742894651797,-0.628377739371725,-0.431994452888795,13.6962373907065,-0.308570718580403,0.134249762654897,0.843478061716845,-0.405961689015983,0.550347917692064,-0.741507982996931,1.13856358156382,0.294953857702554,0.127763291786472,-0.656948114886971,-0.321604603936361,-0.00967712848027128,-0.890466422827309,-0.366742894651797,-0.312324701195757,-1.24584835065337,0.411113458350662,-0.0639181027279903,0.323183146953315,1.88926183149315,-0.338527138195807,-0.544328396451423
"P5",2012,0.292241878997627,-1.65909273963994,-0.729819132463216,-0.603571508548823,-2.008549289371,2.01023792113575,1.28117052976063,-0.550120128246003,-0.966271328789163,-0.726524219379934,1.23367768512198,-0.750997982526704,0.339665961952797,-0.310254237919109,-0.165742550615398,0.143759990086991,1.78494689373419,-1.44827134886024,-0.258831048074901,-0.785322713304839,0.201208843002198,-0.432294048364464,0.223252888732766,20.8570240733943,1.21799781020402,-1.05109089254807,-0.38522509332043,0.25797390980865,48.0119844938951,9.4964293357981,0.820340468211162,0.230628056366214,1.07017683294265,-0.407263038350401,-1.25665674654985,-0.761818871356769,1.22695677970369,2.60563322938925,0.483843666939321,-0.66652001280102,-0.468622617936809,1.81844214044939,-0.891287714657558,-0.385225093320431,-0.317445692678686,2.13673760148856,0.073412958047183,-0.0932657371338426,1.49121988848574,1.15440502276036,-0.316201654699749,-0.542616087949466
