"transect","year","season","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Heterorhabdus","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Polychaeta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"BBL",1999,"Fall",0.0625336169198183,0.256435714702871,-0.0617339490805221,1.43332748977563,-0.0178217837119618,2.58820918809394,0.209259364236515,3.42841118745214,0.536514971055522,0.283314745790653,0.523904217705189,0.641785473115655,-0.0415909826458233,2.85473416362073,1.87705460851194,-0.945988820464381,0.140199037607836,3.24753163754461,0.0544152459654529,0.0276323410773923,0.762193634429626,0.922604131920791,0.0117164611792689,1.82388696888823,0.0848511840992912,2.86385682334198,0.0555807378029203,0.534249999268024,0.0133087371142955,1.24986760497439,1.3166726305203,-0.146496118416436,2.85908252758314,4.10934083306838,2.91751389418197,0.360887617804916,0.235619852680918,0.363947249859671,0.365903870145403,3.66699147294809,4.73460422053812,0.80491925103722,1.2596218669885,4.11767325358803,0.718436270302445,0.891752707798631,1.16642948763006,0.43229777629101,1.53989840914284,2.53116361433332,-0.0102388776905794,0.327918148229706,1.1904832993433,0.905939676019773,0.0324526935105504,0.683427511715078
"BBL",2000,"Fall",0.0546605299108532,0.0136654418389471,-0.089671308639176,0.729472039468909,0.672921902407043,0.95045254685187,0.224125892182229,3.39929881947124,0.353074890409836,0.225103197720622,0.635115209841459,1.240212261043,-0.0339521309757176,3.64958593892625,1.70909797790874,-0.552593692585647,0.48656718049517,3.2391826768434,0.164148430446336,0.4181145772436,0.228416201183236,0.905597732948026,-0.0236487012424392,1.80593251426735,0.0179661462120965,3.41852322966091,0.630655313916405,0.0144049178817198,0.0172582910371535,1.33188200293216,1.53591210500993,-0.146946609466583,2.85893740192604,3.95122119394834,3.08706782073847,0.186745418832419,0.227748253493543,0.967212265696059,-0.377744233647658,3.87140349839695,4.85398829399738,0.934251157044437,0.709961816107703,4.85118836589986,0.745694780382722,1.49052347389717,0.767096744131696,0.575243955506834,-0.35380061315519,2.74707438734926,0.771262203259506,0.265472094077827,1.37601160020986,0.511712896814443,0.439077048386786,0.0344341135976792
"BBL",2001,"Fall",0.0727111398521265,0.0168091434789557,-0.0745099087635029,1.82668940333114,-0.0208040356523841,1.96356369411099,0.962379627507328,3.77220717767482,0.486165828997064,1.74322817313775,0.309469962478577,-0.184896075467224,-0.047962040800266,3.95455560955268,1.42782128764078,-0.37550563121234,0.368231151845874,2.22564204645676,0.308052689718613,0.0332922464611077,0.034357726212763,1.06142736694419,0.00972947586964731,1.72724955329331,0.0946202749177565,2.23083170830632,0.50370051456846,0.433257212151774,0.0155647209841544,2.20351631601468,0.943926034831078,-0.170941341808243,1.39476385871273,3.56795254986106,2.86701422343496,0.165451719080841,0.198704379234817,0.418166921169436,-0.170197264649483,2.77523422822929,4.62179318683289,0.999110040271079,1.18731520418387,3.08090265560032,0.981329476794213,1.04280292074724,0.99341444485107,0.229576681215355,1.33182779073306,2.92259767556685,1.44582446679812,0.888497661210522,1.3374609450435,0.387660591554733,0.972132691633974,0.113052018136145
"BBL",2002,"Fall",3.365797224264e-15,4.54985441683542e-16,-1.99249254248524e-15,0.608718932669119,1.23078630620554e-15,0.759150421456974,3.09821612809458e-15,3.71155004196355,-1.02348685082632e-15,1.23629034689833,0.463015260590708,1.05743129564794,8.05345373722233e-16,2.57110558822565,1.07865305786276,8.05952526938825e-15,4.60048665829049e-15,3.89518567453803,0.0733850503481327,2.42514341941558e-15,0.106072302540461,-5.35335664686443e-15,0.522275249349289,2.42590074523565,8.09075029195583e-15,0.379540314275586,0.422477172311349,0.705637237111869,2.52619106189123e-16,1.9249322794176,3.00439585908833,9.97129896013194e-15,0.888103357843531,3.66428251327101,3.65988165998578,5.27477909441354e-16,0.0733853884060227,1.22216513170573,4.02022165557625e-15,2.61425246566576,4.56852485220154,0.971449647580116,1.44428206090981,4.40547419481047,-4.57533316788883e-17,1.51688240749702,4.75032339852799e-15,0.465447225122173,7.75421393761633e-15,2.44305742983332,0.463015260590702,0.465447225122172,1.10822663882995,4.8468173918792e-15,1.03094616177302e-14,-2.28636554133743e-15
"BBL",2003,"Fall",0.0661538990600138,0.0184499764526298,0.373490630230955,1.16591155845842,-0.0193846376127516,0.283780413006737,0.482176451453899,3.87756597231794,0.862630091217436,1.55046355170646,0.280484914431803,0.851049459368062,-0.0414118780038847,2.59268402624048,1.49751066188957,0.179281505468725,0.153811103221717,2.72461648775447,0.434959419067747,0.145079310924573,0.125557704252211,-0.475026316977931,-0.0129154045125503,2.81292681413242,0.0634990903200476,1.48701192117821,0.433460659810413,0.0598779885892032,0.014663895154082,2.32695890638288,1.78288864885102,-0.158893952046613,2.16467438118692,2.62298214702444,3.11409158353959,-0.028859406007754,0.251126974341997,0.597723715669988,0.0738054075589698,2.65598198749863,4.52710208360079,1.26061206465483,1.28092891529808,4.32539772329204,0.649203750079631,1.28088537281382,1.255177824652,0.372306529787378,0.408850941602443,2.61520790766936,1.03343371178213,1.02821894116076,-0.155127735527406,0.358405576021694,-0.249346482824042,0.310389655207423
"BBL",2004,"Fall",0.0661538990600122,0.0184499764526316,-0.0830437379393838,0.911262313146481,-0.0193846376127511,0.576177267770142,0.397513661579038,3.16938445576225,0.533899982806246,1.54960740056956,0.0351890622752872,0.972797485506698,-0.0414118780038863,1.71344617978521,1.98202254760071,-0.401427550626356,0.343582111142571,2.25062240083822,0.440413067528039,0.19990408411586,0.214145727025208,0.0728530158144987,-0.0129154045125508,2.06605407239623,0.0634990903200363,1.61476655243367,0.328125676438577,0.223208162131037,0.014663895154082,1.11794790958959,0.46932607535044,0.0308770558742354,2.30550069674582,2.70232617865608,2.55428373286533,0.139478645335988,0.0765813706149319,0.352427863513469,-0.0875156111020967,2.35512995333557,3.89554577117683,1.00647828768905,0.782066646906327,3.25908509345675,0.597306723898589,0.869842759214126,0.770301292113758,0.372306529787377,-0.0614420852296882,1.92232008785113,0.863393495656169,0.899294669962324,1.23501269616213,0.305369447440894,-0.249346482824039,0.240262668545582
"BBL",2005,"Fall",0.305796771071007,0.0184499764526316,0.106726979711673,0.406154707022669,-0.019384637612752,0.289435176080882,1.03489780111549,3.43801667113197,0.26107584811272,1.03626577896256,0.514517580442216,1.58018068447184,0.169826778293801,1.3472400428276,1.16362700127949,-0.0918028833309767,0.153811103221715,3.26730704164655,0.154818037115074,0.100474319896632,0.0954649690196486,-0.285255599326866,-0.0129154045125515,1.91987512327089,0.063499090320042,0.551600936127438,0.14520899038291,0.119942998924564,0.0146638951540819,1.34240455165477,1.61404335757369,0.120474924553428,2.17628319676064,2.51055097472236,2.94052219560093,0.182379726039948,0.0235452193447015,0.741173491596775,1.52279760588136,1.98069016784243,4.21618306077095,0.750908932064353,1.14848374355803,3.51217840082092,0.80126641828226,1.06197962285456,1.28655725854291,0.411144078431797,0.469708349536564,2.31400901969122,0.329532950851521,0.488902021997976,1.30958742000356,0.305369447440897,-0.24934648282404,0.277141206728227
"BBL",2006,"Fall",0.712437777252838,0.0184499764526309,0.346430686797322,0.712465315079102,-0.0193846376127523,0.74386666888517,0.81995575565457,3.7441361500751,0.573304393120898,1.14161765093018,0.625969248766955,1.28346573317519,-0.0414118780038873,1.84263476691225,2.14395724287519,0.158924752449451,0.352079660473005,3.11003575146673,0.430098600228125,0.205791319296799,0.0238679206270212,0.46845387175242,0.15542139554951,2.56293768987765,0.0634990903200333,1.33511844101544,0.807345582515745,0.238565725060932,0.0146638951540819,0.701930553183975,1.95770268262137,-0.158893952046612,2.77836548443695,3.39961502191092,2.6322176267156,0.139477413120829,-0.0131474748583078,0.753488295203137,2.80948563879207,2.18459246868501,4.1737439221701,1.06483236605143,1.42875105857085,3.65441684887276,1.06640774069195,1.72685997088535,1.51655971611219,0.794800789934808,0.908237377815318,1.84656523554719,1.00017262599703,0.277663435842302,0.743571770464133,0.516608033596569,-0.24934648282405,1.32286498404237
"BBL",2007,"Fall",0.635557279110684,0.174276993460973,0.128194927959505,0.819141479604867,-0.0193846376127521,0.218068622226473,0.372526781611784,3.35413529715639,1.06992959240471,1.77940478685872,0.411263846212857,1.93848879749371,-0.0414118780038875,1.04672423634451,1.74887012654366,0.341074056507076,0.309638120230057,2.44414426943502,0.216671478100024,0.227468067628189,0.210053349459335,-0.0740165706684238,1.13492843163362,2.63967781960922,0.0634990903200337,2.02828288566985,0.310028100328729,0.551037149011647,0.0513565893570914,0.968113690095133,1.46196123034865,-0.158893952046613,1.89060426788235,2.98504092782039,3.15512958648482,-0.0288594060077501,0.287648803016084,1.29769728916183,2.67729996991105,2.70406306742211,3.8532252310661,1.42619411064269,1.34398881889906,3.03361059277685,0.330548635404708,1.07127984609977,0.775969227979195,0.540763259203766,0.382684422455716,2.48512721772919,1.33703633618146,0.335262697668675,-0.620178610574794,0.305369447440896,-0.249346482824042,0.470996160458696
"BBL",2008,"Fall",0.0661538990600103,0.0184499764526307,0.128194867345918,1.03446579065745,0.17038663741271,0.450774863940126,0.2291756102353,3.68979339774959,0.0583357409218288,1.23164692658152,0.4576668183972,2.6763219224265,-0.0414118780038871,2.55815071248539,1.79168684250361,-0.0741611145553774,0.674822009727189,3.03554239766704,0.387858820862964,0.651801869555745,0.250331414223458,0.327084904167742,1.12031395841931,2.51280097401323,0.0634990903200334,1.52828415930595,0.5891541012636,0.549033046878723,0.0146638951540819,1.72928238437505,1.1459440131189,-0.158893952046615,2.65426053229059,3.17870259056604,3.23964536814994,0.794628680362213,0.264876823872332,0.352427863513468,2.95184327163519,3.28031389665405,4.14177091525234,1.01356090465468,0.869204177308922,3.81130276485169,0.140777987818365,1.29451445910439,0.941827971279826,0.372306529787378,1.04690286037481,2.80283391040802,0.829138992166643,0.25617840943689,0.0136712644038935,0.305369447440891,-0.249346482824043,0.691112803788635
