"station","year","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Polychaeta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"HL2",1999,0.148114693930552,0.00663998565676642,-0.00549775251087371,0.284260772456413,0.15224572559644,3.0358892144201,0.221730288607632,4.25060626132906,0.575441245379427,2.70484714805774,0.15603293793623,1.13083200803665,-0.0334989920157305,2.6731170958786,2.49849478739702,0.204051594071984,1.21120060100858,1.09053344013178,0.862048943279281,0.00799987212748176,0.474037358761442,1.56437387452638,-0.00528719974157549,2.043730578872,-0.0020168439739055,3.55857347317628,0.461033006497273,-0.00295729095324006,2.62829879977775,0.468387939629607,0.024692584744083,2.33545412771358,3.7118378304399,1.46870059209821,0.153888582339371,-0.0111517817121142,0.32139636409799,0.0777595158462081,2.97901336407308,5.01775059778311,0.603619307505468,0.192828929167234,1.77790293436142,-0.00280406740109523,0.150125361168133,0.00566202882260773,0.128018674424618,1.39785947520753,4.30557114485759,0.382527613910573,-0.00367747445953834,2.63993047836574,0.202372606129421,-0.0516128509158546,2.05525528376132
"HL2",2000,-0.0151971653471241,0.139278513646557,0.00410480364068896,0.0802293756121252,-0.020585374126607,2.68807830285116,0.758575537332977,4.2605853278525,0.82450815408514,1.77855125704637,-0.00282651622756114,1.1252129041431,0.133635069501024,3.06982422213095,1.49048854879507,-0.0815364125903782,1.02430163171231,2.3822687447923,0.134430719201984,0.23854806746503,0.556255069267946,0.586942505460255,-0.00669976481082157,2.11914404801327,0.0116658634430186,2.83619048717003,0.150954091436285,-0.00578411703330348,1.51261794036601,0.0711138508276428,0.0212265002376872,2.9980321776757,4.02344202988995,3.92900222877873,0.104557240742035,-0.0181247805608933,0.0322976256144127,0.129218775115006,3.42720509989716,5.0068120150064,0.114484189217572,-0.00999214701375038,2.88030959337146,0.251517254547336,-0.0055494350462136,-0.00458808052708193,0.139100338268753,0.0640378016718239,4.2969579492049,1.10714960505911,0.00306807579915612,3.15871949779326,0.369830985457132,1.6975132516503,0.148666646027644
"HL2",2001,-0.0125739207635019,0.00169493993628855,0.0070512447745121,0.391520629282018,-0.00704593035466011,1.60024829701978,0.47933418331559,4.23426114777494,1.89288304101039,3.1358871568821,-0.00654067961293187,1.63848625503959,0.360105911316142,2.2627696522775,1.16284319181334,0.136162179749116,0.675898512785452,0.533503788722426,0.226398319323978,0.110771185080553,0.283194824727529,1.34506710378777,0.00467780799269138,2.20676069836235,0.0205539541525116,1.9034335033664,0.148162301743157,-0.00418240898988403,2.001469958192,0.0266536785633134,-0.0380819153498463,1.8208422297115,3.46210498051654,3.54102692299292,0.400330602934167,0.00490701893202012,0.0183033721651789,0.0960758506596275,2.65411081257207,5.00992935164545,0.230358979546041,0.00298677231478691,1.97258854641143,-0.00507137156222299,0.00627907319570892,0.115302199939482,-0.00348609268137887,0.840674847495834,4.06217907461597,0.26352522686717,-0.0012864769580691,2.44555836486441,0.0121776615576875,1.77637676690682,0.0329969958076122
"HL2",2002,-0.0046743359269372,0.142740022764287,0.433357588070616,0.42382566736129,0.00299011866451269,0.659852526279814,0.489628280878976,3.94044305987856,1.39214686114776,2.49915359067318,-0.00553120605571766,0.236823223680207,-0.0466745647255732,0.847459416906259,0.887036763997538,-0.119351519848053,0.529317282690439,0.990818917055344,0.595373752729752,0.0762011805156403,0.027600988897482,1.02986971864369,0.00074085027308906,1.93583691445334,0.00763909868435324,1.74618760350811,-0.0377779508200934,-0.0127773969816969,2.19958035353389,0.152690817635691,0.0785908961606206,1.45763588800185,3.44579006197274,3.5707847536596,0.18308404701057,0.0248993848934009,0.0227250846929954,-0.0386016794926479,2.15596614525527,4.4485662512365,-0.00169239724454506,0.0940579293371331,1.61109371685928,0.127726115820387,0.00695634182900898,-0.0121725446450107,0.000206195134599344,0.601806560777782,3.89205415196509,0.520507376481846,0.00116650368427194,1.68861063385232,-0.00166125047491621,0.854769942236478,0.194629246940262
"HL2",2003,-0.0229647841593317,-0.0055952306483186,0.004988675685822,0.433866516131033,-0.0260586489059317,0.717560087989318,0.404706558364521,4.16158708134185,1.57961428454637,3.09027674226323,0.145594278165908,1.15446236592852,0.00527306788968947,2.16493379932867,1.36498610559896,0.321605252940038,0.467579167346268,0.513212348622954,0.577061346914595,0.298554833105567,0.000906846318600505,0.3090667318128,0.0143963056675489,2.32352729861899,-0.0114111595504602,2.41468477844859,0.127292650488927,-0.00787787470991284,2.59554504423376,0.00771412853935107,0.329997856489747,2.04783017463656,3.55753040528112,3.1620149440835,0.669626107350478,-0.01901612739192,0.165616244208256,0.0171263018333195,2.28376505067719,4.67363379975972,0.15084878849685,-0.0146949543181756,1.85241374816133,0.000401265219113993,0.015441923736623,-0.000625157771633062,0.00185683447978715,1.22912361499616,4.42427864331841,0.540241723454936,0.142924731342079,2.37303389193162,0.284256439019559,0.0450468310829871,1.22512821334706
"HL2",2004,0.291786570722655,0.00415848371208333,-0.00744399395847732,0.330673820799701,-0.0178293576178954,1.47584502591626,0.999680641720684,4.11356868338816,1.70833289134455,2.93613317741683,0.000278343386826723,1.35916915056586,0.510423460014615,1.22057622530668,1.37115474630317,1.15066317300251,0.603532622174368,0.272276555660303,0.681822041591966,0.18982785431261,0.305922134815389,0.362011740215789,-0.000368653347088858,1.48602741939839,-0.00917652322017517,2.14111836127578,0.104162291919553,-0.0123691755848157,2.93101164312079,0.0435754286074884,0.027828066832663,2.34003810909603,3.09647945359861,3.57333095718943,0.513183747171664,-0.0248113672404856,0.0222968777111806,0.117497766785346,2.35184597137677,4.96829019519065,0.18957244552857,-0.0135786104483839,1.55182550592979,-0.00267416308084594,0.00825693324484526,0.000928539632197863,-0.00209030766043856,1.26796112744212,4.33784335481283,0.0275438186510001,-0.00221576336474326,3.23920068410365,0.0159054362151699,-0.0315297194000605,1.14245858019788
"HL2",2005,0.178617197144688,0.00715042020167368,0.00894977826731054,0.179755813325146,-0.016095210133343,1.73111559525954,0.747473876710763,3.98785430071033,1.70800302142432,2.66201820213971,0.18682299429221,2.08312055702155,0.157505355893663,1.07354898277961,1.4678231562058,0.392163987510858,0.49592483777856,1.32808364307051,0.921906521597249,0.134217221869345,-0.0156064278503858,2.00370270963592,-0.00974330724347637,1.75673742271566,0.0279931518356753,1.91389749285728,0.425229883128889,-0.0211877380358964,2.57141137572847,0.117456825928062,0.107462962213615,2.71177466647577,3.62462574423397,3.28301174656615,-0.0697756547324768,0.386975719905734,0.057126124566412,2.73779127719231,2.49662872926767,5.0245853885703,-7.67456784825911e-05,-0.0226373441563907,1.36815187245433,-0.0103493203579499,0.00405793609699562,-0.0215089157985249,0.00278251822814811,1.63828718086681,3.49063003522706,0.207775129241433,-0.00441433245996967,3.08947653351185,0.0408406036099555,-0.0305763028460986,0.839979718001099
"HL2",2006,0.0065213212316855,0.0106285998496742,0.00312863303834148,0.125052214955863,0.156548818633409,1.23412934486303,1.04927325890987,4.05419851932097,1.17083870412083,2.67528049075278,-0.00300541302309357,1.93234057790108,-0.0317515060893154,1.03765584507352,1.32338612017283,0.839947419230846,0.489708067677211,1.64739215702274,0.869480191109678,0.274115128955448,0.0307728101791136,0.658819996267089,0.013893185208565,1.61982992056218,0.0334830154617758,1.58583936377339,0.0828439020458676,-0.00829775434243795,1.94413745995306,0.194983320823201,-0.00782860974869839,3.01074810162428,4.11734404602893,3.48488330145017,0.330697412234679,0.0155639873766229,0.0231920225592794,1.89442355598912,3.22016344114244,4.75031092780858,-0.00350187199373908,0.140718480711885,1.48244588572451,0.16083943991559,0.0159198636985112,-0.000457449571672818,-0.000526857120097654,0.887106868329348,3.63471029298031,0.988849973766492,0.153256841346947,2.22246744402679,0.0485373564577203,-0.0337284630307058,1.53823443582131
"HL2",2007,0.357511134914737,0.00125674490267497,0.0062302138511241,0.567091307797528,-0.011737961375964,0.559350432293703,0.90671228526233,4.08055568564233,2.10510978932413,2.98916924449178,0.00426736447702633,2.95630299305482,0.0767023762415703,0.258077681561863,1.56301578079953,1.19665740755724,0.202367463745887,0.36147816975641,0.549306400824718,0.167243810642904,0.0684694283231206,0.514856202239414,0.00656177277129532,1.868250643981,0.0061435250690608,1.67576107137176,0.328681655543968,0.0205139892877452,1.83416377242694,0.0378384611178413,-0.00199802593425016,2.13434151370322,3.67367376668479,3.43854072051227,0.356769254291577,0.0115524529206584,0.00674949580831706,3.21893546966704,2.49004067875007,4.80062968053068,-0.0100963786498965,0.157977536721948,1.30380638803047,0.125430328116763,0.0132141595199948,0.0912766522144951,0.00369187062212128,1.02932410084288,4.0946959390103,0.779663592458496,-0.00799273292985181,1.53278591978478,-0.00121082362034804,0.0502759783718355,1.07501286705751
"HL2",2008,0.31261751735949,0.00214703347271894,0.0158738957261284,0.528658470968753,0.361980797390604,1.70409618444134,0.993455845330932,4.252981261135,2.1742166360383,3.32486478684778,0.00369411584810822,3.81556185683262,0.107553895155443,0.820116174977379,1.68297127254639,0.787511732678303,0.437205235758872,0.475946830063293,0.379635676232846,0.207083116028432,0.149562406735238,0.825205087497188,0.507888408550927,2.26265147754241,0.0258262041313666,1.81388237292735,-0.0123961331533873,-0.0101412845388744,2.36634836855089,0.0701600266006034,0.0697312342231491,1.07326285610836,3.31396808802583,3.37732997766537,0.456439781266657,-0.00132577728111687,0.0304534411744222,3.5513026809863,2.7911833395634,4.90439802214893,0.291237450175609,-0.0182840397962424,1.47855423005413,-0.00245144544448875,0.0078915338825969,-0.0165169997481008,0.000863466913638664,1.03190185230625,4.3338825483043,0.307860772177794,0.000997269420302318,2.93188670129769,-0.00381537107677578,0.0096244690452606,1.05824129828098
