"station","year","Acartia","Acartia longiremis","Aetideidae","Amphipoda","Ascidiacea","Bivalvia","Bryozoa","Calanus finmarchicus","Calanus glacialis","Calanus hyperboreus","Calocalanus pavo","Centropages","Centropages hamatus","Centropages typicus","Chaetognatha","Cirripedia","Cladocera","Clausocalanus","Cnidaria","Ctenophora","Decapoda","Echinodermata","Euchaeta","Euphausiacea","Foraminifera","Gastropoda","Ichthyoplankton","Isopoda","Larvacea","Mecynocera clausi","Metridia","Metridia longa","Metridia lucens","Microcalanus","Microsetella","Mysidacea","Nannocalanus minor","Oithona","Oithona atlantica","Oithona similis","Oncaea","Ostracoda","Paracalanus","Paraeuchaeta norvegica","Pleuromamma","Pleuromamma borealis","Pleuromamma robusta","Polychaeta","Pseudocalanus","Scolecithricella minor","Spinocalanus","Temora","Thaliacea","Triconia borealis","Triconia conifera"
"HL2",1999,0.180004825618038,-0.383206057716568,-0.458359723726354,-0.301992651929776,0.819666565190746,2.04353719499857,-1.70724781837063,1.10774009622003,-1.88924845109727,-0.0999799982959215,1.54414024327296,-0.754462245779195,-0.839002391458681,1.35178368455923,2.43365680220667,-0.604350213446418,1.92365128675407,0.155717202550925,1.12922499484276,-1.5274199066709,1.53387538188271,1.25438880393888,-0.329138162259148,0.161164103779101,-1.01350675614197,2.52804123076613,1.8589259800247,0.369449115339648,0.938736483046823,1.92001427187899,-0.397931704792975,-0.0772878020906489,0.366007843755479,-3.02347938908678,-0.839878155064185,-0.533427818092222,2.8224056478149,-0.773603623581445,0.418561255060704,0.928995179254611,2.58148987408546,1.57515427309982,0.129709152494667,-0.626355028370221,2.62961602982263,-0.151619369488262,2.02927038882575,1.05191611224506,0.785506919799488,-0.20274684899512,-0.447972088023221,0.174085011583211,0.489100854377009,-0.794397209986252,1.88113108237761
"HL2",2000,-0.943622923669167,2.09858254611331,-0.384037612939245,-1.15717081828762,-0.644716414709448,1.58540633204269,0.21939808838021,1.1999332806223,-1.38263322683634,-2.38682961306334,-0.612982631783778,-0.760167560624183,0.133771045193152,1.81578138723331,-0.0423479359747328,-1.24535775677147,1.30246754387751,2.18768978305463,-1.84268153795136,0.249418074003027,1.95420946136531,-0.594728852083811,-0.338770316916267,0.434664213840861,-0.133147643362211,1.27173573044743,-0.0689281821137286,0.0848169222004569,-1.80663460469687,-0.513166313205417,-0.408819979958121,0.819441069573644,1.45670564863797,0.994980010947817,-1.08365407822506,-0.591934591188577,-0.326811436434209,-0.739870653135095,1.41399156608403,0.867545933238146,-0.0888069935352836,-0.766735720476405,2.76493580549892,2.22392176941438,-0.702487695769845,-0.386001798900981,2.24052098315576,-2.20215049872513,0.758258874677103,1.86587826317371,-0.333110178674699,1.12903032351114,1.52127626254003,1.48461032160117,-0.952457448007296
"HL2",2001,-0.925574323767346,-0.475732402063848,-0.361232672158966,0.147576821703382,-0.52999787708094,0.152534381382106,-0.78275143793218,0.956733179447727,0.790497622809837,0.964176377322981,-0.663416563100329,-0.239019327047145,1.45190343002628,0.871831955615554,-0.847155907654595,-0.75672925485458,0.144503140650775,-0.72052189543425,-1.46704620809888,-0.735360042956137,0.558202131252291,0.839501340028719,-0.261187667272692,0.752421290747451,0.438721023626673,-0.350433883058721,-0.0862855808864032,0.246092381056041,-0.603709785647563,-0.785471079643382,-0.59513002154374,-0.773760235288242,-0.508123736304093,0.361292258490034,0.377940560804128,-0.398686851420404,-0.479253962730956,-0.761596758544404,-0.30304474978509,0.885058072603821,0.54377913263242,-0.616873576584556,0.595091604276416,-0.651765577491593,-0.449307236636031,2.35544946177033,-0.47761491279552,-0.307422942709911,0.0155304349045783,-0.54247063498709,-0.407258650611303,-0.183699620717679,-0.683217576817706,1.58736480280946,-1.12436668300972
"HL2",2002,-0.871223140886496,2.16335055892703,2.93830411529779,0.282980311833073,-0.44496330059169,-1.08613959818269,-0.745807679966023,-1.75775169692048,-0.228026168146326,-0.607798544215864,-0.649709110097333,-1.66218733603754,-0.915688418403134,-0.783547175047293,-1.52462991122819,-1.33023446180928,-0.342679199031002,-0.00113937328027434,0.0400085421717417,-1.00179152385788,-0.74850902675972,0.243206737207683,-0.288033429255174,-0.230131104218709,-0.392233724960844,-0.62390224087083,-1.24233222708493,-0.619334147787866,-0.116216837314762,-0.0135326914255614,-0.228616835361182,-1.26532136231506,-0.565230302499154,0.409896312799615,-0.69560574888424,-0.230941402965811,-0.431087261252841,-0.849881611629507,-1.40942012774701,-2.26848932615442,-0.723040691591019,0.434686918754325,-0.26903671168868,0.836546901347664,-0.434810803101994,-0.559430692692009,-0.407228551457224,-0.890179492293043,-0.522663721567766,0.191152874326303,-0.365489776409959,-1.57702843076482,-0.768517486760291,0.386565791517688,-0.884147432834088
"HL2",2003,-0.997066146236622,-0.612138185142552,-0.377196597378059,0.325065573084006,-0.691090999167937,-1.01012813860599,-1.05057723779518,0.285322322310886,0.153292455191657,0.851572877606872,1.40239563075352,-0.730469339752352,-0.613336661696676,0.757400910637201,-0.350624444697414,-0.340498860021172,-0.547874089682557,-0.752441476599446,-0.0347872183965905,0.711891007835353,-0.884981543196235,-1.12041793419645,-0.194918102296797,1.17589574942675,-1.61794643859248,0.538689755472193,-0.216038498865145,-0.126002853235452,0.858138870632018,-0.90146994971193,0.561146991067512,-0.466556210425532,-0.174109299064769,-0.257755514623332,1.70869212900608,-0.599413414564859,1.12545803221335,-0.813350375583453,-1.12557976657061,-1.00413621553273,0.109715402255128,-0.821037066151757,0.307822084648822,-0.590431633797677,-0.253183206498305,-0.295384281437602,-0.375762289025888,0.640258587343966,1.16104085689444,0.247489786839933,2.04834157465752,-0.317196866869171,0.99381419852046,-0.6684553794041,0.647389047554652
"HL2",2004,1.16850442552337,-0.429637236801805,-0.473423293280562,-0.107456780533563,-0.621364924878344,-0.0113275793830173,1.0846831282837,-0.15830324194866,0.415112888056414,0.471021527537738,-0.570822322639505,-0.522621846737855,2.32679940939452,-0.347141246163744,-0.335472173781979,1.52033691814829,-0.0960145837414367,-1.13144708494325,0.393100625240834,-0.126069251018123,0.67439440790466,-1.02025586355432,-0.295599035042022,-1.86144375705396,-1.47416769677111,0.0629268966363769,-0.359846916251253,-0.57823046889509,1.68362609999415,-0.681830608659476,-0.388081976174747,-0.071083871168029,-1.78791059515327,0.414055077463381,0.93561603702895,-0.648038230115826,-0.435751815480229,-0.747554098897898,-0.974372578552897,0.651143421945714,0.321116416430031,-0.808147111186119,-0.410713258941682,-0.624899140727369,-0.406972607019086,-0.259856916835082,-0.451006957584299,0.735008773977624,0.887600807888996,-1.21614197398026,-0.423082357634262,1.27717365092835,-0.660240420678527,-0.768230081203938,0.5245247234595
"HL2",2005,0.389869921672395,-0.37365535886797,-0.346538353858953,-0.740015234274707,-0.606671643026382,0.32491065331917,0.179556124524313,-1.3197354497618,0.414441915246396,-0.205716577097536,1.96223267119538,0.212436764840223,0.272703709889407,-0.519107662314452,-0.0980218170427781,-0.182128480130403,-0.453663459630527,0.529397086597644,1.37370915171774,-0.554661128346945,-0.969404860925516,2.08551693376051,-0.359523960097096,-0.879666674721389,0.917366460716307,-0.332235824954741,1.63632716065732,-1.46616863689505,0.798752823809857,-0.229329963320541,-0.137918815970374,0.432021994887401,0.0607422820207031,-0.0601290402669125,-1.94513809944826,2.8070510641971,-0.0563490557056302,0.970120908540739,-0.652811214970055,0.967390714501367,-0.714220492110916,-0.91274451410258,-0.849772339756116,-0.710917578106807,-0.496849031336592,-0.77291927883336,-0.358115909858163,1.63847710826197,-1.79257826747369,-0.701624032707837,-0.460519161812966,1.00157341588905,-0.506545713452449,-0.76698783600273,0.0749780212282906
"HL2",2006,-0.794194129579085,-0.308575425131483,-0.391593003244667,-0.969300156449315,0.856126300819125,-0.329711534191559,1.26266256116398,-0.706803892884483,-0.678178627923485,-0.172974491226219,-0.615411837977068,0.0593434479162614,-0.828831467143716,-0.561089094800235,-0.452808099003209,0.822929683421392,-0.474325727243343,1.03168741088573,1.15957741489378,0.523533885773366,-0.732293243439015,-0.458750059579421,-0.198348835632629,-1.37618562993766,1.27058979027298,-0.902765917684244,-0.492389777606369,-0.168280396060945,-0.744788645005508,0.245495774188179,-0.500093009193724,0.836650719267346,1.78538774938498,0.269591769258627,0.0338409520004272,-0.309269823222763,-0.426000802856316,0.417269996596067,0.954153674628818,-0.573390130642964,-0.73291901472538,0.973456756765496,-0.576560428718805,1.20766065084766,-0.242953255559913,-0.291549409633009,-0.421202781920969,-0.194144764920452,-1.33677701520827,1.5281606793279,2.22427472128682,-0.594347535399168,-0.459104677392829,-0.771094913697672,1.11273022458474
"HL2",2007,1.62070639335761,-0.483931433349545,-0.36758730839171,0.883464598003237,-0.569753050656596,-1.21851931806851,0.751035575561337,-0.463299043079357,1.22217801845072,0.601957560760011,-0.516656149854589,1.09901597908236,-0.197595351202902,-1.47290149489862,0.135803511122755,1.62357182511657,-1.42934068801354,-0.991127908618187,-0.148150384508124,-0.30012477329528,-0.539571101341482,-0.731102678688556,-0.248341080229616,-0.475244511987055,-0.488460430753524,-0.746381924646917,1.03605770228389,2.73276464362511,-1.01540239588224,-0.716967755295858,-0.481776952320901,-0.349472320502144,0.232423442015827,0.193899513798833,0.16267765418872,-0.342928503121215,-0.605112916675849,1.28552425977055,-0.667443223219193,-0.290716453588041,-0.768919886077816,1.17273984573042,-1.00358575712654,0.81081712621853,-0.30086684975002,1.80607325009858,-0.340780856531861,0.152816419628397,0.11839829301227,0.930982831038253,-0.521451464534236,-1.8638580948651,-0.765741157953527,-0.661642110745207,0.424286321008219
"HL2",2008,1.31182671570238,-0.467273317033408,-0.292946891673807,0.722377023073554,2.59673371291869,0.28932112584039,1.06234339721008,1.12968190756579,1.3627449882983,1.43072645541394,-0.524440185982897,1.97145799903348,-0.0180296911129112,-0.815528454432205,0.430454828309073,0.705236818750974,-0.648825917187961,-0.811062241734748,-0.841158775657122,0.00691727849364032,-0.12498716044394,-0.143980532398728,3.1701603358786,0.955118957772256,0.777942872951382,-0.506173400613429,-1.08452580925167,-0.353904848386031,0.294151488829571,-0.519008190781209,-0.256448365973708,-1.78552935171003,-1.02664236906608,0.0939227949652404,0.6552098647174,-0.450982972745833,-0.346900549155309,1.50340017707056,0.0013922517692805,0.292218875694016,0.876128177609384,-0.862478732498474,-0.585863161665026,-0.622403058580175,-0.414793709765869,-0.658772456452564,-0.394698929921025,0.159105247539022,0.875070704218185,-0.415903095619579,-0.368371464328849,0.711494663554461,-0.781794996792235,-0.714608615441318,0.399360270374555
